number,qbases,numreps,isprime,class_for_rep,unique_classes,n_unique_classes
3319,"[[1 2 17 55;1 5 22 53;1 5 38 43;1 10 37 43;1 17 23 50;1 19 29 46;1 22 25 47;1 26 31 41;2 11 13 55;2 17 25 49;2 25 29 43;3 3 30 49;3 5 6 57;3 5 39 42;3 9 27 50;3 13 15 54;3 14 33 45;3 15 22 51;3 18 31 45;3 27 30 41;5 10 13 55;5 13 25 50;5 13 38 41;5 14 17 53;5 17 34 43;5 21 33 42;5 22 31 43;5 25 35 38;6 9 39 41;6 13 33 45;6 21 21 49;6 23 27 45;7 7 14 55;7 10 19 53;7 10 31 47;7 14 35 43;7 23 25 46;7 26 35 37;9 14 21 51;9 14 39 39;9 22 27 45;10 11 17 53;10 13 29 47;10 13 37 41;10 17 23 49;10 23 29 43;10 25 35 37;11 11 26 49;11 11 31 46;11 13 23 50;11 19 34 41;11 23 35 38;11 26 29 41;13 15 18 51;13 15 30 45;13 17 19 50;13 25 26 43;13 25 34 37;13 27 30 39;14 17 25 47;14 19 19 49;14 23 35 37;15 18 33 41;15 22 33 39;17 17 25 46;17 19 35 38;17 25 31 38;18 21 23 45;19 22 25 43;19 29 31 34;22 23 25 41;22 25 29 37;25 25 25 38;26 29 29 31;27 27 30 31]]",75,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
3359,"[[1 1 21 54;1 3 10 57;1 3 18 55;1 9 19 54;1 9 26 51;1 15 18 53;1 15 37 42;1 30 33 37;2 5 9 57;2 5 27 51;2 15 23 51;2 15 27 49;3 3 29 50;3 3 35 46;3 6 17 55;3 7 30 49;3 10 15 55;3 10 21 53;3 10 35 45;3 11 27 50;3 13 34 45;3 15 25 50;3 15 38 41;3 18 25 49;3 19 35 42;3 22 29 45;3 25 31 42;3 30 35 35;5 6 7 57;5 6 33 47;5 7 39 42;5 15 30 47;5 27 29 42;5 33 33 34;6 9 29 49;6 11 39 41;6 15 17 53;6 19 19 51;6 27 35 37;6 29 31 39;7 9 27 50;7 13 15 54;7 14 33 45;7 15 22 51;7 18 31 45;7 27 30 41;9 13 30 47;9 17 35 42;9 21 34 41;9 23 30 43;10 15 15 53;11 14 21 51;11 14 39 39;11 22 27 45;13 15 38 39;13 18 29 45;13 21 30 43;14 15 27 47;14 15 33 43;15 17 27 46;15 18 31 43;15 21 22 47;15 22 25 45;15 23 29 42;15 26 33 37;15 27 31 38;17 18 35 39;18 21 35 37;18 25 27 41;19 21 21 46;19 27 30 37;21 23 25 42;22 25 27 39;23 29 30 33;26 27 27 35]]",75,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
3259,"[[0 1 3 57;0 3 15 55;0 3 21 53;0 3 35 45;0 15 15 53;1 1 11 56;1 4 29 49;1 5 23 52;1 5 32 47;1 7 20 53;1 8 13 55;1 9 24 51;1 12 33 45;1 15 27 48;1 17 37 40;1 19 31 44;1 21 36 39;1 25 28 43;3 9 12 55;3 15 33 44;3 21 28 45;3 27 35 36;4 5 37 43;4 7 13 55;4 13 35 43;5 5 20 53;5 7 7 56;5 7 28 49;5 8 19 53;5 8 31 47;5 13 16 53;5 13 19 52;5 19 32 43;5 20 25 47;5 23 32 41;5 28 35 35;5 29 32 37;7 7 35 44;7 8 11 55;7 20 31 43;7 31 32 35;8 9 33 45;8 11 35 43;8 13 25 49;8 17 35 41;8 19 25 47;8 21 27 45;9 12 15 53;9 19 36 39;11 13 37 40;11 19 29 44;11 20 23 47;11 20 37 37;12 15 17 51;12 15 37 39;12 19 27 45;13 16 25 47;13 17 20 49;13 20 29 43;13 23 25 44;13 23 31 40;13 25 28 41;13 29 32 35;15 15 28 45;15 17 21 48;15 24 33 37;15 27 28 39;16 19 31 41;16 23 25 43;17 19 20 47;17 23 29 40;17 28 31 35;20 23 31 37;21 21 21 44;24 27 27 35;25 25 28 35]]",76,1,[3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
3271,"[[1 7 14 55;1 10 19 53;1 10 31 47;1 14 35 43;1 23 25 46;1 26 35 37;2 3 3 57;2 5 29 49;2 7 37 43;2 11 11 55;2 13 17 53;2 15 21 51;2 15 39 39;2 19 35 41;2 23 23 47;2 23 37 37;2 25 31 41;2 33 33 33;3 6 25 51;3 9 34 45;3 11 15 54;3 18 27 47;3 18 33 43;3 27 33 38;3 29 30 39;5 5 14 55;5 10 11 55;5 11 25 50;5 11 38 41;5 13 26 49;5 13 31 46;5 14 29 47;5 14 37 41;5 17 29 46;5 19 22 49;5 19 26 47;5 29 31 38;6 11 33 45;6 25 33 39;7 9 15 54;7 14 25 49;7 19 19 50;7 22 23 47;7 22 37 37;7 27 27 42;7 29 34 35;9 9 30 47;9 15 38 39;9 18 29 45;9 21 30 43;10 11 29 47;10 11 37 41;10 19 31 43;10 23 31 41;10 29 31 37;11 11 23 50;11 15 18 51;11 15 30 45;11 17 19 50;11 25 26 43;11 25 34 37;11 27 30 39;13 14 35 41;13 17 37 38;13 19 25 46;14 25 35 35;15 21 29 42;15 25 30 39;17 17 22 47;17 25 26 41;19 23 34 35;19 25 29 38;21 21 25 42;21 29 30 33;23 25 31 34;23 26 29 35]]",76,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
2803,"[[0 7 27 45;0 9 11 51;0 15 27 43;0 21 29 39;0 25 33 33;1 1 20 49;1 5 29 44;1 7 7 52;1 8 23 47;1 8 37 37;1 13 28 43;1 19 29 40;3 3 9 52;3 3 24 47;3 7 12 51;3 7 21 48;3 12 21 47;3 12 25 45;4 5 19 49;4 7 23 47;4 7 37 37;4 17 17 47;5 5 7 52;5 11 16 49;5 13 20 47;5 16 29 41;5 20 23 43;5 23 32 35;5 25 28 37;7 7 32 41;7 8 17 49;7 8 29 43;7 11 28 43;7 12 33 39;7 15 15 48;7 16 17 47;7 17 23 44;7 17 28 41;7 19 32 37;7 23 25 40;7 24 33 33;7 27 27 36;8 13 13 49;8 13 19 47;8 17 35 35;8 19 23 43;8 23 23 41;8 23 29 37;9 11 24 45;9 12 27 43;9 16 21 45;9 24 25 39;11 11 25 44;11 11 31 40;11 17 32 37;11 23 28 37;12 15 15 47;12 27 29 33;13 13 16 47;13 13 23 44;13 13 28 41;13 16 23 43;13 25 28 35;15 20 33 33;15 21 29 36;16 19 31 35;16 25 31 31;16 27 27 33;17 17 17 44;17 17 25 40;17 19 28 37;17 23 31 32;19 19 20 41;20 21 21 39;21 21 25 36;23 23 28 31;23 25 25 32]]",77,1,[3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
2957,"[[0 0 29 46;0 2 12 53;0 4 5 54;0 4 21 50;0 10 16 51;0 11 30 44;0 12 37 38;0 13 22 48;0 13 32 42;0 16 26 45;0 18 28 43;0 20 21 46;0 24 34 35;0 27 28 38;1 2 6 54;1 6 34 42;1 30 30 34;2 10 33 42;2 12 28 45;2 17 30 42;2 19 36 36;2 21 24 44;3 4 4 54;3 10 12 52;3 16 24 46;3 18 32 40;3 20 28 42;3 30 32 32;4 4 18 51;4 4 30 45;4 12 14 51;4 14 21 48;4 21 30 40;5 6 36 40;5 12 22 48;5 12 32 42;6 6 22 49;6 6 26 47;6 8 16 51;6 12 29 44;6 14 15 50;6 14 18 49;6 14 31 42;6 16 19 48;6 16 27 44;6 16 36 37;6 20 35 36;6 26 33 34;6 28 29 36;8 12 30 43;8 20 27 42;8 21 34 36;10 16 24 45;10 18 18 47;10 18 33 38;11 12 24 46;11 18 24 44;12 12 13 50;12 12 35 38;12 16 21 46;12 19 34 36;12 22 27 40;12 26 29 36;13 14 36 36;14 21 32 36;14 30 30 31;15 22 22 42;15 26 30 34;16 18 21 44;16 19 24 42;16 24 30 35;16 26 27 36;17 18 30 38;19 20 30 36;19 24 24 38;21 24 28 34;22 22 30 33]]",77,1,[2;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
2971,"[[0 3 19 51;0 9 9 53;0 9 17 51;0 9 37 39;0 15 35 39;0 19 33 39;1 1 37 40;1 8 35 41;1 12 15 51;1 13 20 49;1 15 21 48;1 19 20 47;1 23 29 40;1 28 31 35;3 3 12 53;3 19 24 45;3 21 35 36;3 28 33 33;4 5 11 53;4 5 23 49;4 7 35 41;4 11 25 47;4 19 35 37;4 25 31 37;5 7 31 44;5 11 11 52;5 11 35 40;5 13 29 44;5 16 17 49;5 16 29 43;5 31 31 32;7 7 8 53;7 7 13 52;7 7 32 43;7 11 20 49;7 17 28 43;7 19 25 44;7 19 31 40;7 20 29 41;7 23 32 37;8 9 15 51;8 13 23 47;8 13 37 37;8 21 21 45;8 23 23 43;8 27 33 33;8 29 29 35;9 9 28 45;9 12 35 39;9 15 19 48;9 15 27 44;9 15 36 37;9 17 24 45;9 24 33 35;11 16 35 37;11 17 25 44;11 17 31 40;11 20 35 35;11 25 25 40;11 28 29 35;12 19 21 45;12 27 27 37;13 13 28 43;13 19 29 40;15 15 35 36;15 19 33 36;15 21 28 39;16 23 31 35;17 17 32 37;17 23 28 37;19 19 20 43;19 19 32 35;19 20 23 41;19 20 29 37;19 25 31 32;21 24 27 35;27 27 27 28]]",77,1,[3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
3407,"[[1 6 11 57;1 6 39 43;1 7 21 54;1 11 39 42;1 15 34 45;1 21 38 39;1 27 34 39;2 3 37 45;2 17 33 45;2 19 21 51;2 19 39 39;2 33 33 35;3 3 5 58;3 6 31 49;3 6 41 41;3 7 10 57;3 7 18 55;3 10 33 47;3 11 19 54;3 11 26 51;3 13 27 50;3 14 39 41;3 17 30 47;3 18 35 43;3 21 29 46;3 27 35 38;5 5 21 54;5 9 30 49;5 21 21 50;5 23 33 42;5 30 31 39;6 11 15 55;6 11 21 53;6 11 35 45;6 13 39 41;6 21 23 49;6 25 35 39;6 27 31 41;7 9 19 54;7 9 26 51;7 15 18 53;7 15 37 42;7 30 33 37;9 10 25 51;9 11 17 54;9 11 33 46;9 14 23 51;9 14 27 49;9 19 38 39;9 21 22 49;9 21 26 47;9 25 26 45;10 21 29 45;10 27 27 43;11 18 19 51;11 19 30 45;11 21 27 46;11 26 33 39;13 14 21 51;13 14 39 39;13 22 27 45;14 15 31 45;14 21 33 41;14 27 31 39;15 15 29 46;15 21 25 46;17 21 34 39;17 25 27 42;18 21 31 41;18 23 23 45;18 25 33 37;19 21 29 42;19 25 30 39;21 21 26 43;21 21 34 37;21 22 31 39;21 29 30 35]]",77,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
2917,"[[0 0 1 54;0 8 33 42;0 9 30 44;0 10 36 39;0 15 24 46;0 17 18 48;1 4 14 52;1 4 20 50;1 4 28 46;1 6 24 48;1 14 28 44;1 18 36 36;1 20 20 46;1 24 24 42;2 2 10 53;2 4 31 44;2 5 38 38;2 10 37 38;2 11 26 46;2 16 16 49;2 17 32 40;2 23 28 40;4 4 22 49;4 4 26 47;4 8 34 41;4 10 20 49;4 14 32 41;4 16 23 46;4 17 26 44;4 25 26 40;4 28 31 34;5 10 26 46;5 14 14 50;6 6 6 53;6 6 27 46;6 8 36 39;6 17 36 36;6 18 21 46;6 21 26 42;6 24 28 39;7 8 10 52;7 16 26 44;7 20 32 38;7 22 28 40;8 8 17 50;8 14 16 49;8 15 18 48;8 25 28 38;9 12 24 46;9 18 24 44;10 11 14 50;10 15 36 36;10 16 25 44;10 16 31 40;10 18 27 42;10 22 22 43;11 14 22 46;11 14 34 38;11 22 34 34;11 26 26 38;12 15 28 42;12 24 26 39;12 28 30 33;14 14 26 43;14 14 34 37;14 16 16 47;14 16 23 44;14 16 28 41;14 26 26 37;16 16 17 46;16 16 31 38;16 26 31 32;17 20 28 38;18 18 30 37;20 20 31 34;21 26 30 30;22 25 28 32;24 24 26 33]]",78,1,[2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3137,"[[0 0 1 56;0 2 18 53;0 2 37 42;0 4 39 40;0 5 14 54;0 7 28 48;0 10 11 54;0 11 30 46;0 12 17 52;0 12 28 47;0 14 21 50;0 18 37 38;0 24 25 44;0 24 31 40;0 32 32 33;1 16 24 48;2 10 27 48;2 12 35 42;2 18 28 45;2 21 24 46;3 4 14 54;3 6 34 44;3 10 18 52;3 12 22 50;3 26 34 36;3 28 30 38;4 6 13 54;4 6 22 51;4 12 24 49;4 12 36 41;4 14 18 51;4 14 30 45;4 15 36 40;4 23 36 36;4 24 32 39;5 6 24 50;5 18 22 48;5 18 32 42;6 6 16 53;6 6 19 52;6 8 11 54;6 10 20 51;6 11 26 48;6 12 29 46;6 16 27 46;6 18 29 44;6 19 36 38;6 20 26 45;6 24 26 43;6 24 34 37;7 24 24 44;8 12 15 52;8 12 25 48;8 16 36 39;8 18 30 43;8 27 30 38;10 29 30 36;11 18 24 46;11 24 26 42;12 13 18 50;12 14 14 51;12 17 20 48;12 18 35 38;12 22 22 45;14 14 21 48;14 21 30 40;15 20 24 44;16 17 36 36;16 18 21 46;16 21 26 42;16 24 28 39;18 19 34 36;18 22 27 40;18 26 29 36;21 24 26 38;22 27 30 32;24 24 31 32;24 26 27 34]]",78,1,[2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3257,"[[0 0 11 56;0 2 2 57;0 5 36 44;0 6 14 55;0 7 38 42;0 9 26 50;0 13 28 48;0 16 20 51;0 19 36 40;0 26 30 41;1 4 18 54;1 12 14 54;1 14 36 42;2 6 9 56;2 7 30 48;2 9 16 54;2 12 30 47;2 15 18 52;2 18 25 48;2 20 33 42;2 24 34 39;3 4 36 44;3 12 20 52;4 6 17 54;4 6 33 46;4 8 24 51;4 10 15 54;4 15 30 46;4 19 24 48;4 24 27 44;4 24 36 37;5 12 28 48;6 6 7 56;6 6 28 49;6 7 16 54;6 9 32 46;6 10 39 40;6 12 26 49;6 12 31 46;6 14 33 44;6 16 38 39;6 18 31 44;6 23 24 46;6 26 32 39;8 9 14 54;8 12 32 45;8 23 30 42;9 10 24 50;9 14 26 48;9 16 34 42;9 22 24 46;9 24 34 38;9 26 30 40;10 18 23 48;10 24 30 41;10 30 31 36;11 16 24 48;12 12 37 40;12 15 38 38;12 16 16 51;12 17 18 50;12 27 28 40;13 24 24 44;14 15 30 44;14 26 33 36;15 22 28 42;16 16 21 48;16 18 34 39;16 20 24 45;16 24 24 43;18 18 20 47;18 20 33 38;18 24 26 41;18 26 31 36;19 24 32 36;22 24 26 39;22 28 30 33;24 25 30 34]]",78,1,[2;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
-----,-----,-----,-----,-----,-----
2953,"[[0 0 12 53;0 1 6 54;0 10 33 42;0 12 28 45;0 17 30 42;0 19 36 36;0 21 24 44;1 8 38 38;1 14 16 50;1 14 34 40;1 18 18 48;1 22 32 38;1 26 26 40;2 7 14 52;2 7 20 50;2 7 28 46;2 8 22 49;2 8 26 47;2 16 22 47;2 22 23 44;2 22 28 41;3 8 24 48;4 7 38 38;4 8 8 53;4 8 13 52;4 8 32 43;4 10 34 41;4 14 25 46;4 25 34 34;4 28 28 37;6 8 33 42;6 9 30 44;6 10 36 39;6 15 24 46;6 17 18 48;7 10 10 52;7 22 22 44;7 26 28 38;8 8 11 52;8 8 35 40;8 10 17 50;8 12 12 51;8 12 21 48;8 13 28 44;8 14 22 47;8 15 30 42;8 16 28 43;8 17 22 46;8 17 34 38;8 22 31 38;8 29 32 32;8 30 30 33;9 18 28 42;9 26 30 36;10 14 16 49;10 15 18 48;10 25 28 38;11 28 32 32;12 12 19 48;12 12 27 44;12 12 36 37;12 27 28 36;13 20 28 40;14 14 25 44;14 14 31 40;14 17 32 38;14 20 26 41;14 23 28 38;16 16 29 40;16 19 20 44;17 18 24 42;17 22 32 34;18 18 28 39;19 28 28 32;20 20 28 37;20 22 25 38;22 22 31 32;22 23 28 34;24 24 24 35]]",79,1,[2;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3169,"[[0 0 12 55;0 6 18 53;0 6 37 42;0 9 28 48;0 12 33 44;0 17 24 48;0 18 27 46;0 26 27 42;0 28 33 36;0 30 30 37;1 4 4 56;1 8 20 52;1 24 36 36;1 28 28 40;2 2 5 56;2 2 35 44;2 5 32 46;2 10 16 53;2 10 19 52;2 11 38 40;2 14 37 40;2 28 34 35;3 10 12 54;3 10 36 42;3 12 30 46;3 18 30 44;4 7 20 52;4 8 8 55;4 13 22 50;4 14 29 46;4 16 31 44;4 19 26 46;4 22 35 38;4 23 32 40;4 29 34 34;5 10 38 40;5 16 38 38;5 26 32 38;6 10 27 48;6 12 35 42;6 18 28 45;6 21 24 46;7 20 28 44;8 10 14 53;8 10 34 43;8 11 22 50;8 15 24 48;8 20 32 41;8 21 30 42;9 24 24 44;10 10 37 40;10 12 18 51;10 12 30 45;10 13 14 52;10 13 20 50;10 13 28 46;10 14 32 43;10 16 37 38;10 18 21 48;10 20 35 38;10 24 27 42;10 26 32 37;10 28 29 38;11 16 26 46;12 18 26 45;12 19 30 42;12 30 30 35;13 20 22 46;13 20 34 38;14 14 29 44;14 19 26 44;16 16 16 49;16 17 32 40;16 23 28 40;18 18 35 36;18 24 30 37;20 22 29 38;20 28 31 32;22 26 28 35]]",79,1,[2;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3187,"[[0 9 9 55;0 15 19 51;0 21 35 39;0 27 33 37;1 1 7 56;1 1 28 49;1 3 24 51;1 4 19 53;1 4 31 47;1 5 5 56;1 5 35 44;1 11 16 53;1 11 19 52;1 12 21 51;1 12 39 39;1 16 23 49;1 17 31 44;1 19 35 40;1 21 21 48;1 24 33 39;1 25 25 44;1 25 31 40;3 3 12 55;3 8 33 45;3 12 15 53;3 19 36 39;4 5 11 55;4 11 29 47;4 11 37 41;4 19 31 43;4 23 31 41;4 29 31 37;5 8 17 53;5 13 17 52;5 13 28 47;5 16 35 41;5 17 32 43;5 19 20 49;5 23 28 43;7 7 8 55;7 8 35 43;7 13 37 40;7 19 29 44;7 20 23 47;7 20 37 37;8 9 21 51;8 9 39 39;8 17 25 47;8 19 19 49;8 23 35 37;9 9 33 44;9 12 19 51;9 17 36 39;9 19 21 48;9 21 27 44;9 21 36 37;11 13 31 44;11 16 31 43;11 17 29 44;11 19 32 41;11 25 29 40;12 17 27 45;12 27 33 35;13 16 19 49;13 25 32 37;15 19 24 45;15 21 35 36;15 28 33 33;16 17 31 41;16 19 19 47;16 25 25 41;17 17 20 47;19 19 23 44;19 19 28 41;19 21 33 36;19 24 27 39;19 29 31 32;21 21 28 39;23 23 23 40]]",79,1,[3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
3221,"[[0 0 14 55;0 2 9 56;0 4 17 54;0 4 33 46;0 6 7 56;0 6 28 49;0 7 16 54;0 9 32 46;0 10 39 40;0 12 26 49;0 12 31 46;0 14 33 44;0 16 38 39;0 18 31 44;0 23 24 46;0 26 32 39;1 4 30 48;1 12 24 50;1 18 36 40;1 30 32 36;2 3 38 42;2 6 34 45;2 20 36 39;2 25 36 36;3 6 26 50;3 10 14 54;3 14 30 46;3 18 38 38;3 30 34 34;4 6 12 55;4 8 15 54;4 15 26 48;4 28 30 39;6 8 39 40;6 9 20 52;6 10 13 54;6 10 22 51;6 13 30 46;6 14 35 42;6 15 16 52;6 15 32 44;6 16 25 48;6 17 36 40;6 18 19 50;6 20 24 47;6 22 26 45;6 29 30 38;7 12 18 52;8 9 24 50;8 18 23 48;8 24 30 41;8 30 31 36;9 20 36 38;10 12 24 49;10 12 36 41;10 14 18 51;10 14 30 45;10 15 36 40;10 23 36 36;10 24 32 39;12 17 22 48;12 17 32 42;12 20 34 39;12 23 28 42;12 25 34 36;14 18 26 45;14 19 30 42;14 30 30 35;15 16 36 38;15 22 24 44;15 26 32 36;16 24 25 42;18 28 32 33;18 29 30 34;20 20 30 39;20 24 33 34;20 25 30 36;24 24 25 38;24 28 30 31]]",79,1,[2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3229,"[[0 0 27 50;0 5 30 48;0 12 13 54;0 12 22 51;0 13 36 42;0 14 27 48;0 21 22 48;0 21 32 42;0 27 30 40;2 2 14 55;2 4 20 53;2 5 8 56;2 5 40 40;2 7 26 50;2 8 35 44;2 10 10 55;2 10 25 50;2 10 38 41;2 11 20 52;2 14 23 50;2 16 37 40;2 20 35 40;2 22 25 46;2 25 34 38;2 28 29 40;3 4 30 48;3 12 24 50;3 18 36 40;3 30 32 36;4 5 22 52;4 6 24 51;4 11 34 44;4 13 38 40;4 16 29 46;4 20 37 38;5 8 32 46;5 10 20 52;5 12 12 54;5 12 36 42;5 18 24 48;5 22 28 44;5 32 32 34;6 9 14 54;6 12 32 45;6 23 30 42;7 14 22 50;8 10 16 53;8 10 19 52;8 11 38 40;8 14 37 40;8 28 34 35;9 18 18 50;9 22 30 42;10 10 23 50;10 13 16 52;10 13 32 44;10 16 32 43;10 22 23 46;10 23 34 38;11 22 32 40;12 12 21 50;12 22 24 45;13 26 28 40;14 14 34 41;14 16 29 44;14 20 28 43;14 21 36 36;14 26 26 41;14 28 32 35;16 19 26 44;18 18 30 41;18 22 30 39;18 24 27 40;19 20 32 38;19 22 28 40;20 26 28 37;22 25 26 38;23 30 30 30;24 27 30 32]]",79,1,[2;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
3299,"[[0 1 7 57;0 1 33 47;0 5 5 57;0 7 15 55;0 7 21 53;0 7 35 45;0 9 37 43;0 13 23 51;0 13 27 49;0 15 35 43;0 19 27 47;0 19 33 43;0 23 33 41;0 29 33 37;1 9 9 56;1 11 24 51;1 16 21 51;1 16 39 39;3 3 16 55;3 3 40 41;3 4 5 57;3 5 31 48;3 8 25 51;3 9 20 53;3 11 12 55;3 13 39 40;3 15 16 53;3 15 19 52;3 17 20 51;3 19 25 48;3 20 37 39;3 25 27 44;3 25 36 37;3 27 31 40;4 9 39 41;4 13 33 45;4 21 21 49;4 23 27 45;5 12 23 51;5 12 27 49;5 15 32 45;5 21 23 48;5 27 32 39;7 9 12 55;7 15 33 44;7 21 28 45;7 27 35 36;8 11 33 45;8 25 33 39;9 12 35 43;9 13 32 45;9 15 17 52;9 15 28 47;9 16 19 51;9 17 25 48;9 21 29 44;9 23 33 40;9 24 31 41;9 31 31 36;11 12 15 53;11 19 36 39;12 13 31 45;12 15 23 49;12 17 29 45;12 29 33 35;13 21 33 40;13 23 24 45;15 17 24 47;15 21 28 43;15 23 32 39;15 31 32 33;16 17 27 45;16 27 33 35;17 20 33 39;17 25 33 36;19 24 29 39;20 21 33 37;21 23 27 40;24 25 27 37]]",79,1,[3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
